fips	year	pm25
48487	2007	7.371346777
48487	2008	7.192349982
48487	2009	6.67780845
48487	2010	6.552181152
48487	2011	8.020208886
48487	2012	6.792610281
48487	2013	6.512281614
48487	2014	6.323698094
48487	2015	6.180142898
48487	2016	5.565377892
48275	2000	5.607744947
48275	2001	6.60511344
48275	2002	5.469043476
48275	2003	6.598364228
48275	2004	5.857288856
48275	2005	7.272369731
48275	2006	5.806823603
48275	2007	6.538363934
48275	2008	6.50520248
48275	2009	5.81224165
48275	2010	6.042643657
48275	2011	7.991051363
48275	2012	5.94372862
48275	2013	6.181267946
48275	2014	5.788448914
48275	2015	5.97889472
48275	2016	4.851393228
48503	2000	6.580709376
48503	2001	6.991487171
48503	2002	6.100434508
48503	2003	7.293191546
48503	2004	6.730795887
48503	2005	7.837558418
48503	2006	6.42905398
48503	2007	7.205086142
48503	2008	7.227867408
48503	2009	6.436479793
48503	2010	6.506956766
48503	2011	7.78251735
48503	2012	6.729461101
48503	2013	6.356168586
48503	2014	5.601769765
48503	2015	5.89908688
48503	2016	5.325401198
48023	2000	6.12719025
48023	2001	6.88429255
48023	2002	5.839971518
48023	2003	6.837150986
48023	2004	6.202022808
48023	2005	7.537129851
48023	2006	6.086913219
48023	2007	6.82191858
48023	2008	6.670181917
48023	2009	6.111114261
48023	2010	6.227332203
48023	2011	8.237912441
48023	2012	6.20568829
48023	2013	6.338196817
48023	2014	5.971786154
48023	2015	6.070932853
48023	2016	5.168287835
48207	2000	5.581181323
48207	2001	6.456660581
48207	2002	5.422028756
48207	2003	6.37610197
48207	2004	5.766003591
48207	2005	7.09860418
48207	2006	5.718523453
48207	2007	6.50172602
48207	2008	6.510803819
48207	2009	5.716818517
48207	2010	5.945777194
48207	2011	7.710479743
48207	2012	5.95001246
48207	2013	6.096853349
48207	2014	5.615503126
48207	2015	5.961080128
48207	2016	4.800123886
48143	2000	8.028635393
48143	2001	7.403489284
48143	2002	6.891357255
48143	2003	7.907373628
48143	2004	7.046517773
48143	2005	8.102287613
48143	2006	7.231082141
48143	2007	7.78000417
48143	2008	7.702570491
48143	2009	6.69833346
48143	2010	6.960620557
48143	2011	7.520286158
48143	2012	7.15564663
48143	2013	6.685635469
48143	2014	5.843022836
48143	2015	6.402351381
48143	2016	5.891118794
48429	2000	6.174139717
48429	2001	6.4734401
48429	2002	5.614317178
48429	2003	6.943455005
48429	2004	6.54631843
48429	2005	7.462397733
48429	2006	6.343234712
48429	2007	7.026224648
48429	2008	7.105344219
48429	2009	6.181263637
48429	2010	6.132760826
48429	2011	7.286048932
48429	2012	6.501820079
48429	2013	6.092780473
48429	2014	5.6724206
48429	2015	5.716976782
48429	2016	5.134063763
48237	2000	7.553641093
48237	2001	7.024148949
48237	2002	6.325967941
48237	2003	7.764414756
48237	2004	7.178033117
48237	2005	8.149047192
48237	2006	6.651245415
48237	2007	7.556965879
48237	2008	7.446867073
48237	2009	6.808294333
48237	2010	6.839358301
48237	2011	7.863925842
48237	2012	6.985918872
48237	2013	6.472125827
48237	2014	5.654396781
48237	2015	5.816700565
48237	2016	5.485187115
48417	2000	6.206180726
48417	2001	6.624948907
48417	2002	5.435885883
48417	2003	6.872220994
48417	2004	6.194710743
48417	2005	7.350140373
48417	2006	6.369686456
48417	2007	6.882273475
48417	2008	7.254831011
48417	2009	6.12774889
48417	2010	6.139863523
48417	2011	7.989555723
48417	2012	6.586940927
48417	2013	6.255047991
48417	2014	5.720198525
48417	2015	5.922556631
48417	2016	5.089349217
48049	2000	7.313772058
48049	2001	6.546090924
48049	2002	6.22180393
48049	2003	7.211667225
48049	2004	6.580560833
48049	2005	7.447599474
48049	2006	6.942813365
48049	2007	7.201715026
48049	2008	7.30626052
48049	2009	6.489188648
48049	2010	6.42337115
48049	2011	7.079158522
48049	2012	6.828101353
48049	2013	6.515351646
48049	2014	5.769740283
48049	2015	6.035962034
48049	2016	5.340476916
48133	2000	6.496340626
48133	2001	6.28519647
48133	2002	5.612559169
48133	2003	6.858022404
48133	2004	6.144950133
48133	2005	7.19465303
48133	2006	6.255025421
48133	2007	6.777199834
48133	2008	6.857660816
48133	2009	6.060345376
48133	2010	6.073819465
48133	2011	6.925152806
48133	2012	6.414490064
48133	2013	5.933889345
48133	2014	5.375642551
48133	2015	5.52179875
48133	2016	4.954459244
48093	2000	7.73083343
48093	2001	6.935368927
48093	2002	6.447909683
48093	2003	7.351224255
48093	2004	6.614421668
48093	2005	7.622920062
48093	2006	6.842509795
48093	2007	7.204941502
48093	2008	7.369701673
48093	2009	6.529840011
48093	2010	6.534547338
48093	2011	7.17353133
48093	2012	6.788568965
48093	2013	6.412889656
48093	2014	5.553127182
48093	2015	5.966958139
48093	2016	5.3530593
48059	2000	6.015621928
48059	2001	6.151073558
48059	2002	5.054571779
48059	2003	6.36529666
48059	2004	5.66122676
48059	2005	6.689185258
48059	2006	5.938236962
48059	2007	6.491992853
48059	2008	6.882051517
48059	2009	5.67286535
48059	2010	5.657442151
48059	2011	7.287890678
48059	2012	6.256539328
48059	2013	5.80922939
48059	2014	5.371573169
48059	2015	5.453484181
48059	2016	4.591647347
48447	2000	6.136697439
48447	2001	6.998986395
48447	2002	5.60079871
48447	2003	6.987436885
48447	2004	6.321269864
48447	2005	7.530477927
48447	2006	6.244441247
48447	2007	6.878143743
48447	2008	7.018513949
48447	2009	6.185357874
48447	2010	6.308227335
48447	2011	8.306251921
48447	2012	6.450364115
48447	2013	6.412354542
48447	2014	5.872631046
48447	2015	6.060173973
48447	2016	5.136297227
48027	2000	9.774050724
48027	2001	9.363799349
48027	2002	8.8245406
48027	2003	9.214091694
48027	2004	8.675541801
48027	2005	9.461507034
48027	2006	8.568309279
48027	2007	9.447380297
48027	2008	8.858053544
48027	2009	8.192615623
48027	2010	8.175247335
48027	2011	8.151083477
48027	2012	8.289740491
48027	2013	7.89732041
48027	2014	7.46723565
48027	2015	7.428264516
48027	2016	7.242894928
48331	2000	9.11741022
48331	2001	9.026339263
48331	2002	7.813407307
48331	2003	8.559959288
48331	2004	8.337250073
48331	2005	9.167875975
48331	2006	7.868414748
48331	2007	9.218764236
48331	2008	7.917089985
48331	2009	7.564791072
48331	2010	7.565122471
48331	2011	7.073684163
48331	2012	7.811202621
48331	2013	7.555779306
48331	2014	7.139044185
48331	2015	7.011278008
48331	2016	6.931638334
48281	2000	8.189283291
48281	2001	7.423332308
48281	2002	7.034843259
48281	2003	7.340000005
48281	2004	6.820593969
48281	2005	7.965357688
48281	2006	7.357069657
48281	2007	7.81738972
48281	2008	7.766327399
48281	2009	6.825739567
48281	2010	6.867203975
48281	2011	7.070404233
48281	2012	7.184720081
48281	2013	6.712658489
48281	2014	6.216732847
48281	2015	6.34322955
48281	2016	5.843155714
48145	2000	9.715849024
48145	2001	9.497452221
48145	2002	8.382799065
48145	2003	9.337180595
48145	2004	8.900625453
48145	2005	9.500803181
48145	2006	8.196786406
48145	2007	9.252258573
48145	2008	8.310814669
48145	2009	7.861029559
48145	2010	8.024462762
48145	2011	7.781949891
48145	2012	8.079492065
48145	2013	7.735843961
48145	2014	7.216957916
48145	2015	7.024736959
48145	2016	6.938353762
48193	2000	8.430738434
48193	2001	7.335378354
48193	2002	7.009242111
48193	2003	7.524053218
48193	2004	6.779475582
48193	2005	7.892277659
48193	2006	7.165649485
48193	2007	7.508913044
48193	2008	7.469358257
48193	2009	6.595194028
48193	2010	6.69884527
48193	2011	7.08988854
48193	2012	6.902410637
48193	2013	6.470564366
48193	2014	5.674461542
48193	2015	6.179215506
48193	2016	5.554586201
48099	2000	9.582027372
48099	2001	8.667457601
48099	2002	8.013170663
48099	2003	8.342664777
48099	2004	7.790212994
48099	2005	8.753247564
48099	2006	7.748627423
48099	2007	8.39765917
48099	2008	8.039472088
48099	2009	7.148234648
48099	2010	7.286111084
48099	2011	7.318037002
48099	2012	7.517660575
48099	2013	7.097959054
48099	2014	6.528770953
48099	2015	6.751093532
48099	2016	6.330223346
48491	2000	8.932753259
48491	2001	8.729262943
48491	2002	8.353372504
48491	2003	8.579344611
48491	2004	8.193178496
48491	2005	9.024790323
48491	2006	8.534318515
48491	2007	9.108042517
48491	2008	8.675942133
48491	2009	8.291096822
48491	2010	7.983097955
48491	2011	7.852689292
48491	2012	8.220561627
48491	2013	7.679053648
48491	2014	7.244041178
48491	2015	7.341719359
48491	2016	7.242344487
48309	2000	10.78299653
48309	2001	10.28677681
48309	2002	9.782467611
48309	2003	10.29079579
48309	2004	9.630391117
48309	2005	10.31251017
48309	2006	9.175163098
48309	2007	10.09643717
48309	2008	9.068182974
48309	2009	8.441335565
48309	2010	8.625968855
48309	2011	8.632895223
48309	2012	8.664435668
48309	2013	8.446980415
48309	2014	7.76132174
48309	2015	7.985002696
48309	2016	7.745868461
48395	2000	9.093081973
48395	2001	8.803489978
48395	2002	7.790434319
48395	2003	8.913535977
48395	2004	8.478043905
48395	2005	9.476997422
48395	2006	7.813666629
48395	2007	9.149136945
48395	2008	7.92467487
48395	2009	7.483884727
48395	2010	7.524052752
48395	2011	7.080830558
48395	2012	7.908400173
48395	2013	7.754826931
48395	2014	7.362951045
48395	2015	6.933951058
48395	2016	6.975251814
48035	2000	9.999864486
48035	2001	8.791951158
48035	2002	7.967063362
48035	2003	8.605367613
48035	2004	7.799573326
48035	2005	8.877892162
48035	2006	7.719134725
48035	2007	8.508636297
48035	2008	8.158077142
48035	2009	7.267377965
48035	2010	7.394118859
48035	2011	7.817309405
48035	2012	7.480687251
48035	2013	7.285692117
48035	2014	6.510041028
48035	2015	6.95934134
48035	2016	6.624327228
48293	2000	9.770792076
48293	2001	9.50598492
48293	2002	8.381592497
48293	2003	9.340968432
48293	2004	9.020819131
48293	2005	9.812899187
48293	2006	8.213276881
48293	2007	9.448100241
48293	2008	8.242323936
48293	2009	7.803829568
48293	2010	7.828827787
48293	2011	7.834577832
48293	2012	7.993302502
48293	2013	7.608374285
48293	2014	7.206960714
48293	2015	6.842993314
48293	2016	6.661496972
48319	2000	6.67540566
48319	2001	6.256985675
48319	2002	6.203121711
48319	2003	6.509732425
48319	2004	5.797677651
48319	2005	6.98032871
48319	2006	6.787144893
48319	2007	7.00730598
48319	2008	7.276414548
48319	2009	6.260994402
48319	2010	6.215213705
48319	2011	7.0433859
48319	2012	6.717375099
48319	2013	6.446617536
48319	2014	5.282234176
48319	2015	5.701442798
48319	2016	5.11373924
48399	2000	7.535067686
48399	2001	6.257011448
48399	2002	5.484522581
48399	2003	6.596514197
48399	2004	5.819818709
48399	2005	7.00175478
48399	2006	6.376499183
48399	2007	6.740392215
48399	2008	7.286778286
48399	2009	6.118145982
48399	2010	6.274120224
48399	2011	8.473681905
48399	2012	7.215789303
48399	2013	6.697679958
48399	2014	5.944150864
48399	2015	6.118041187
48399	2016	5.479692621
48411	2000	6.863464108
48411	2001	6.338059881
48411	2002	6.100867188
48411	2003	6.516060076
48411	2004	6.043882656
48411	2005	6.971396434
48411	2006	6.54285946
48411	2007	6.951727453
48411	2008	7.023629073
48411	2009	6.178707375
48411	2010	6.093313474
48411	2011	6.552196271
48411	2012	6.461646126
48411	2013	6.133798619
48411	2014	5.330207125
48411	2015	5.795103431
48411	2016	5.099310504
48307	2000	7.143724541
48307	2001	6.044851394
48307	2002	5.867254864
48307	2003	6.630584141
48307	2004	5.872761272
48307	2005	6.934088066
48307	2006	6.720065774
48307	2007	6.912769148
48307	2008	7.254614366
48307	2009	6.257559647
48307	2010	6.209632422
48307	2011	7.579224457
48307	2012	6.846958542
48307	2013	6.569732561
48307	2014	5.479511099
48307	2015	5.859421872
48307	2016	5.406229434
48083	2000	6.728879058
48083	2001	5.903267501
48083	2002	5.404015222
48083	2003	6.472035837
48083	2004	5.886140544
48083	2005	6.878593285
48083	2006	6.349946252
48083	2007	6.588573106
48083	2008	6.988961273
48083	2009	5.885157025
48083	2010	5.941305728
48083	2011	7.420079133
48083	2012	6.606114257
48083	2013	6.224190039
48083	2014	5.549001265
48083	2015	5.79700517
48083	2016	5.000297547
48299	2000	7.614769455
48299	2001	7.263863364
48299	2002	6.94220542
48299	2003	7.232994683
48299	2004	6.627341254
48299	2005	7.740008556
48299	2006	7.311850543
48299	2007	7.82570319
48299	2008	7.809640061
48299	2009	7.018027481
48299	2010	6.697568768
48299	2011	7.256483508
48299	2012	7.236392501
48299	2013	6.868132392
48299	2014	6.295715473
48299	2015	6.490823139
48299	2016	5.962090462
48095	2000	9.095090803
48095	2001	6.529894448
48095	2002	5.994716045
48095	2003	7.05283734
48095	2004	6.003540306
48095	2005	7.151286612
48095	2006	6.890529213
48095	2007	7.041586345
48095	2008	7.770644175
48095	2009	6.526853127
48095	2010	6.6681141
48095	2011	8.863139094
48095	2012	7.59085459
48095	2013	7.232565567
48095	2014	6.255297987
48095	2015	6.190834729
48095	2016	5.798126177
48327	2000	9.076379204
48327	2001	6.167798119
48327	2002	5.990395389
48327	2003	6.684099574
48327	2004	5.602384582
48327	2005	6.800595915
48327	2006	7.089968463
48327	2007	6.752353878
48327	2008	7.360617193
48327	2009	6.252850953
48327	2010	6.189467927
48327	2011	8.769369248
48327	2012	7.04379247
48327	2013	6.924356946
48327	2014	5.702852823
48327	2015	5.790760576
48327	2016	5.100532319
48333	2000	7.289381606
48333	2001	6.484508299
48333	2002	6.185521217
48333	2003	6.934511143
48333	2004	6.27707
48333	2005	7.336953272
48333	2006	6.750317024
48333	2007	7.013180827
48333	2008	7.142070859
48333	2009	6.302087013
48333	2010	6.431326037
48333	2011	6.86857143
48333	2012	6.624928239
48333	2013	6.178367886
48333	2014	5.40661511
48333	2015	5.791962353
48333	2016	5.171252977
48267	2000	9.016456813
48267	2001	6.881809544
48267	2002	7.262309939
48267	2003	7.482973789
48267	2004	6.003341678
48267	2005	7.234744428
48267	2006	7.620539524
48267	2007	7.332774639
48267	2008	7.963562782
48267	2009	6.822572939
48267	2010	6.830694195
48267	2011	9.098053033
48267	2012	7.929606991
48267	2013	7.80145139
48267	2014	7.073901478
48267	2015	6.415654134
48267	2016	6.150782913
48451	2000	10.94353948
48451	2001	7.865015893
48451	2002	7.068886938
48451	2003	8.035235467
48451	2004	6.666980088
48451	2005	7.820363457
48451	2006	7.649701552
48451	2007	7.810843868
48451	2008	8.627940476
48451	2009	7.423108843
48451	2010	7.666641343
48451	2011	9.874046306
48451	2012	8.791083523
48451	2013	8.163732547
48451	2014	7.121833774
48451	2015	7.022953034
48451	2016	6.933391481
48235	2000	12.26374251
48235	2001	8.480455083
48235	2002	7.739619853
48235	2003	8.31770837
48235	2004	6.199960693
48235	2005	7.297391601
48235	2006	7.338791357
48235	2007	7.402288183
48235	2008	8.282343061
48235	2009	7.15887289
48235	2010	7.885849256
48235	2011	9.254152772
48235	2012	8.879388272
48235	2013	8.294784188
48235	2014	7.157936121
48235	2015	6.698548297
48235	2016	6.652171097
48383	2000	11.98651531
48383	2001	8.795459243
48383	2002	8.172789793
48383	2003	8.567767447
48383	2004	6.18362572
48383	2005	7.271104243
48383	2006	7.15084279
48383	2007	7.486618503
48383	2008	8.243171677
48383	2009	6.806535932
48383	2010	8.047866529
48383	2011	8.116964922
48383	2012	7.964831408
48383	2013	7.678913
48383	2014	6.878561599
48383	2015	6.57432899
48383	2016	6.569637302
48081	2000	7.457586058
48081	2001	6.444922546
48081	2002	5.434837245
48081	2003	6.561153354
48081	2004	5.693545871
48081	2005	7.003312427
48081	2006	6.38260127
48081	2007	6.697183077
48081	2008	7.233727649
48081	2009	6.053091147
48081	2010	6.560273448
48081	2011	8.901984358
48081	2012	7.422466773
48081	2013	6.980120024
48081	2014	6.244713544
48081	2015	6.360928689
48081	2016	5.944809459
48413	2000	11.83329133
48413	2001	7.062047243
48413	2002	6.81203148
48413	2003	7.385480307
48413	2004	5.857228383
48413	2005	7.108976337
48413	2006	7.439433081
48413	2007	7.225826776
48413	2008	8.014299264
48413	2009	7.015464547
48413	2010	7.284377967
48413	2011	9.987370083
48413	2012	8.511086646
48413	2013	7.838299254
48413	2014	6.70450393
48413	2015	6.360062974
48413	2016	6.028787407
48105	2000	13.72097011
48105	2001	9.51483002
48105	2002	9.07838153
48105	2003	9.680996201
48105	2004	7.016593638
48105	2005	7.897107814
48105	2006	7.979775138
48105	2007	8.244465549
48105	2008	8.682771239
48105	2009	7.787910668
48105	2010	8.597776821
48105	2011	9.258826985
48105	2012	8.925420506
48105	2013	8.577504744
48105	2014	7.524440573
48105	2015	7.216366848
48105	2016	7.419248224
48435	2000	12.9965136
48435	2001	8.489512473
48435	2002	8.48082194
48435	2003	8.802482883
48435	2004	6.623630144
48435	2005	7.918921258
48435	2006	8.384503436
48435	2007	7.912528569
48435	2008	8.642037686
48435	2009	7.753310493
48435	2010	8.030213972
48435	2011	10.65146932
48435	2012	9.397603441
48435	2013	9.064935789
48435	2014	7.770385185
48435	2015	7.143766063
48435	2016	7.084764633
48431	2000	9.949344274
48431	2001	7.33213117
48431	2002	6.446579265
48431	2003	7.477263448
48431	2004	5.722982375
48431	2005	7.088365397
48431	2006	6.650532766
48431	2007	7.07622949
48431	2008	7.517868878
48431	2009	6.596967205
48431	2010	7.426546496
48431	2011	8.844326094
